,record_identifier,meter_number,consumption,file_type_identifier,company_id,file_generation_number,measurement_datetime,file_creation_datetime
379,CONSU,8,1.12,SMRT,GAZ,PN000004,2019/10/15 10:00:00,2019/10/16 10:29:43
380,CONSU,8,3.83,SMRT,GAZ,PN000004,2019/10/15 11:00:00,2019/10/16 10:29:43
381,CONSU,8,7.62,SMRT,GAZ,PN000004,2019/10/15 12:00:00,2019/10/16 10:29:43
382,CONSU,8,13.28,SMRT,GAZ,PN000004,2019/10/15 13:00:00,2019/10/16 10:29:43
383,CONSU,8,19.47,SMRT,GAZ,PN000004,2019/10/15 14:00:00,2019/10/16 10:29:43
384,CONSU,8,19.84,SMRT,GAZ,PN000004,2019/10/15 15:00:00,2019/10/16 10:29:43
385,CONSU,8,9.1,SMRT,GAZ,PN000004,2019/10/15 16:00:00,2019/10/16 10:29:43
386,CONSU,8,0.9,SMRT,GAZ,PN000004,2019/10/15 17:00:00,2019/10/16 10:29:43
387,CONSU,8,5.07,SMRT,GAZ,PN000004,2019/10/15 18:00:00,2019/10/16 10:29:43
388,CONSU,8,2.0,SMRT,GAZ,PN000004,2019/10/15 19:00:00,2019/10/16 10:29:43
389,CONSU,8,8.9,SMRT,GAZ,PN000004,2019/10/15 20:00:00,2019/10/16 10:29:43
390,CONSU,8,12.45,SMRT,GAZ,PN000004,2019/10/15 21:00:00,2019/10/16 10:29:43
391,CONSU,8,14.46,SMRT,GAZ,PN000004,2019/10/15 22:00:00,2019/10/16 10:29:43
392,CONSU,8,12.5,SMRT,GAZ,PN000004,2019/10/15 23:00:00,2019/10/16 10:29:43
393,CONSU,8,1.99,SMRT,GAZ,PN000004,2019/10/16 00:00:00,2019/10/16 10:29:43
394,CONSU,8,19.87,SMRT,GAZ,PN000004,2019/10/16 01:00:00,2019/10/16 10:29:43
395,CONSU,8,15.6,SMRT,GAZ,PN000004,2019/10/16 02:00:00,2019/10/16 10:29:43
396,CONSU,8,3.62,SMRT,GAZ,PN000004,2019/10/16 03:00:00,2019/10/16 10:29:43
1,CONSU,2,9.14,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
2,CONSU,2,11.15,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
3,CONSU,2,8.22,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
4,CONSU,2,17.23,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
5,CONSU,2,8.97,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
6,CONSU,2,2.53,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
7,CONSU,2,0.67,SMRT,GAZ,PN000005,2019/10/16 04:00:00,2019/10/16 10:29:44
8,CONSU,2,10.62,SMRT,GAZ,PN000005,2019/10/16 05:00:00,2019/10/16 10:29:44
9,CONSU,2,5.32,SMRT,GAZ,PN000005,2019/10/16 06:00:00,2019/10/16 10:29:44
10,CONSU,2,4.89,SMRT,GAZ,PN000005,2019/10/16 07:00:00,2019/10/16 10:29:44
11,CONSU,2,15.22,SMRT,GAZ,PN000005,2019/10/16 08:00:00,2019/10/16 10:29:44
12,CONSU,2,7.44,SMRT,GAZ,PN000005,2019/10/16 09:00:00,2019/10/16 10:29:44
13,CONSU,2,0.14,SMRT,GAZ,PN000005,2019/10/16 10:00:00,2019/10/16 10:29:44
14,CONSU,2,6.79,SMRT,GAZ,PN000005,2019/10/16 11:00:00,2019/10/16 10:29:44
15,CONSU,2,17.36,SMRT,GAZ,PN000005,2019/10/16 12:00:00,2019/10/16 10:29:44
16,CONSU,2,9.92,SMRT,GAZ,PN000005,2019/10/16 13:00:00,2019/10/16 10:29:44
17,CONSU,2,3.23,SMRT,GAZ,PN000005,2019/10/16 14:00:00,2019/10/16 10:29:44
18,CONSU,2,14.13,SMRT,GAZ,PN000005,2019/10/16 15:00:00,2019/10/16 10:29:44
19,CONSU,2,14.91,SMRT,GAZ,PN000005,2019/10/16 16:00:00,2019/10/16 10:29:44
20,CONSU,2,3.63,SMRT,GAZ,PN000005,2019/10/16 17:00:00,2019/10/16 10:29:44
21,CONSU,2,1.73,SMRT,GAZ,PN000005,2019/10/16 18:00:00,2019/10/16 10:29:44
22,CONSU,2,18.65,SMRT,GAZ,PN000005,2019/10/16 19:00:00,2019/10/16 10:29:44
23,CONSU,3,14.12,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
24,CONSU,3,4.4,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
25,CONSU,3,1.22,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
26,CONSU,3,18.82,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
27,CONSU,3,13.73,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
28,CONSU,3,3.27,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
29,CONSU,3,5.28,SMRT,GAZ,PN000005,2019/10/16 04:00:00,2019/10/16 10:29:44
30,CONSU,3,19.47,SMRT,GAZ,PN000005,2019/10/16 05:00:00,2019/10/16 10:29:44
31,CONSU,4,1.84,SMRT,GAZ,PN000005,2019/10/15 03:00:00,2019/10/16 10:29:44
32,CONSU,4,7.06,SMRT,GAZ,PN000005,2019/10/15 04:00:00,2019/10/16 10:29:44
33,CONSU,4,13.38,SMRT,GAZ,PN000005,2019/10/15 05:00:00,2019/10/16 10:29:44
34,CONSU,4,6.54,SMRT,GAZ,PN000005,2019/10/15 06:00:00,2019/10/16 10:29:44
35,CONSU,4,18.4,SMRT,GAZ,PN000005,2019/10/15 07:00:00,2019/10/16 10:29:44
36,CONSU,4,16.68,SMRT,GAZ,PN000005,2019/10/15 08:00:00,2019/10/16 10:29:44
37,CONSU,4,15.72,SMRT,GAZ,PN000005,2019/10/15 09:00:00,2019/10/16 10:29:44
38,CONSU,4,5.07,SMRT,GAZ,PN000005,2019/10/15 10:00:00,2019/10/16 10:29:44
39,CONSU,4,12.14,SMRT,GAZ,PN000005,2019/10/15 11:00:00,2019/10/16 10:29:44
40,CONSU,4,9.9,SMRT,GAZ,PN000005,2019/10/15 12:00:00,2019/10/16 10:29:44
41,CONSU,4,13.31,SMRT,GAZ,PN000005,2019/10/15 13:00:00,2019/10/16 10:29:44
42,CONSU,4,0.6,SMRT,GAZ,PN000005,2019/10/15 14:00:00,2019/10/16 10:29:44
43,CONSU,4,17.52,SMRT,GAZ,PN000005,2019/10/15 15:00:00,2019/10/16 10:29:44
44,CONSU,4,16.0,SMRT,GAZ,PN000005,2019/10/15 16:00:00,2019/10/16 10:29:44
45,CONSU,4,8.02,SMRT,GAZ,PN000005,2019/10/15 17:00:00,2019/10/16 10:29:44
46,CONSU,4,4.8,SMRT,GAZ,PN000005,2019/10/15 18:00:00,2019/10/16 10:29:44
47,CONSU,4,16.82,SMRT,GAZ,PN000005,2019/10/15 19:00:00,2019/10/16 10:29:44
48,CONSU,4,5.3,SMRT,GAZ,PN000005,2019/10/15 20:00:00,2019/10/16 10:29:44
49,CONSU,4,16.02,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
50,CONSU,4,12.27,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
51,CONSU,4,10.74,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
52,CONSU,4,10.23,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
53,CONSU,4,2.49,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
54,CONSU,4,14.87,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
55,CONSU,4,0.54,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
56,CONSU,4,13.91,SMRT,GAZ,PN000005,2019/10/16 04:00:00,2019/10/16 10:29:44
57,CONSU,5,10.23,SMRT,GAZ,PN000005,2019/10/15 05:00:00,2019/10/16 10:29:44
58,CONSU,5,3.95,SMRT,GAZ,PN000005,2019/10/15 06:00:00,2019/10/16 10:29:44
59,CONSU,5,6.2,SMRT,GAZ,PN000005,2019/10/15 07:00:00,2019/10/16 10:29:44
60,CONSU,5,14.47,SMRT,GAZ,PN000005,2019/10/15 08:00:00,2019/10/16 10:29:44
61,CONSU,5,2.53,SMRT,GAZ,PN000005,2019/10/15 09:00:00,2019/10/16 10:29:44
62,CONSU,5,2.72,SMRT,GAZ,PN000005,2019/10/15 10:00:00,2019/10/16 10:29:44
63,CONSU,5,11.31,SMRT,GAZ,PN000005,2019/10/15 11:00:00,2019/10/16 10:29:44
64,CONSU,5,6.84,SMRT,GAZ,PN000005,2019/10/15 12:00:00,2019/10/16 10:29:44
65,CONSU,5,8.48,SMRT,GAZ,PN000005,2019/10/15 13:00:00,2019/10/16 10:29:44
66,CONSU,5,5.41,SMRT,GAZ,PN000005,2019/10/15 14:00:00,2019/10/16 10:29:44
67,CONSU,5,10.72,SMRT,GAZ,PN000005,2019/10/15 15:00:00,2019/10/16 10:29:44
68,CONSU,5,14.01,SMRT,GAZ,PN000005,2019/10/15 16:00:00,2019/10/16 10:29:44
69,CONSU,5,3.61,SMRT,GAZ,PN000005,2019/10/15 17:00:00,2019/10/16 10:29:44
70,CONSU,5,8.33,SMRT,GAZ,PN000005,2019/10/15 18:00:00,2019/10/16 10:29:44
71,CONSU,5,18.51,SMRT,GAZ,PN000005,2019/10/15 19:00:00,2019/10/16 10:29:44
72,CONSU,5,9.2,SMRT,GAZ,PN000005,2019/10/15 20:00:00,2019/10/16 10:29:44
73,CONSU,5,19.03,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
74,CONSU,5,5.29,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
75,CONSU,5,5.92,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
76,CONSU,5,13.85,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
77,CONSU,5,8.43,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
78,CONSU,5,13.43,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
79,CONSU,5,11.64,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
80,CONSU,5,9.87,SMRT,GAZ,PN000005,2019/10/16 04:00:00,2019/10/16 10:29:44
81,CONSU,5,7.74,SMRT,GAZ,PN000005,2019/10/16 05:00:00,2019/10/16 10:29:44
82,CONSU,5,19.86,SMRT,GAZ,PN000005,2019/10/16 06:00:00,2019/10/16 10:29:44
83,CONSU,5,2.46,SMRT,GAZ,PN000005,2019/10/16 07:00:00,2019/10/16 10:29:44
84,CONSU,5,4.54,SMRT,GAZ,PN000005,2019/10/16 08:00:00,2019/10/16 10:29:44
85,CONSU,5,10.41,SMRT,GAZ,PN000005,2019/10/16 09:00:00,2019/10/16 10:29:44
86,CONSU,5,6.56,SMRT,GAZ,PN000005,2019/10/16 10:00:00,2019/10/16 10:29:44
87,CONSU,5,9.63,SMRT,GAZ,PN000005,2019/10/16 11:00:00,2019/10/16 10:29:44
88,CONSU,5,4.42,SMRT,GAZ,PN000005,2019/10/16 12:00:00,2019/10/16 10:29:44
89,CONSU,5,1.45,SMRT,GAZ,PN000005,2019/10/16 13:00:00,2019/10/16 10:29:44
90,CONSU,5,15.43,SMRT,GAZ,PN000005,2019/10/16 14:00:00,2019/10/16 10:29:44
91,CONSU,5,0.55,SMRT,GAZ,PN000005,2019/10/16 15:00:00,2019/10/16 10:29:44
92,CONSU,5,10.78,SMRT,GAZ,PN000005,2019/10/16 16:00:00,2019/10/16 10:29:44
93,CONSU,6,13.62,SMRT,GAZ,PN000005,2019/10/15 11:00:00,2019/10/16 10:29:44
94,CONSU,6,6.96,SMRT,GAZ,PN000005,2019/10/15 12:00:00,2019/10/16 10:29:44
95,CONSU,6,15.35,SMRT,GAZ,PN000005,2019/10/15 13:00:00,2019/10/16 10:29:44
96,CONSU,6,14.75,SMRT,GAZ,PN000005,2019/10/15 14:00:00,2019/10/16 10:29:44
97,CONSU,6,18.26,SMRT,GAZ,PN000005,2019/10/15 15:00:00,2019/10/16 10:29:44
98,CONSU,6,7.99,SMRT,GAZ,PN000005,2019/10/15 16:00:00,2019/10/16 10:29:44
99,CONSU,6,16.53,SMRT,GAZ,PN000005,2019/10/15 17:00:00,2019/10/16 10:29:44
100,CONSU,6,17.79,SMRT,GAZ,PN000005,2019/10/15 18:00:00,2019/10/16 10:29:44
101,CONSU,6,9.93,SMRT,GAZ,PN000005,2019/10/15 19:00:00,2019/10/16 10:29:44
102,CONSU,6,7.17,SMRT,GAZ,PN000005,2019/10/15 20:00:00,2019/10/16 10:29:44
103,CONSU,6,11.78,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
104,CONSU,6,15.62,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
105,CONSU,6,10.98,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
106,CONSU,6,7.18,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
107,CONSU,6,15.14,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
108,CONSU,6,18.12,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
109,CONSU,6,16.93,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
110,CONSU,6,19.0,SMRT,GAZ,PN000005,2019/10/16 04:00:00,2019/10/16 10:29:44
111,CONSU,6,3.61,SMRT,GAZ,PN000005,2019/10/16 05:00:00,2019/10/16 10:29:44
112,CONSU,6,5.08,SMRT,GAZ,PN000005,2019/10/16 06:00:00,2019/10/16 10:29:44
113,CONSU,6,8.12,SMRT,GAZ,PN000005,2019/10/16 07:00:00,2019/10/16 10:29:44
114,CONSU,6,7.56,SMRT,GAZ,PN000005,2019/10/16 08:00:00,2019/10/16 10:29:44
115,CONSU,6,9.76,SMRT,GAZ,PN000005,2019/10/16 09:00:00,2019/10/16 10:29:44
116,CONSU,6,3.08,SMRT,GAZ,PN000005,2019/10/16 10:00:00,2019/10/16 10:29:44
117,CONSU,6,17.66,SMRT,GAZ,PN000005,2019/10/16 11:00:00,2019/10/16 10:29:44
118,CONSU,6,5.25,SMRT,GAZ,PN000005,2019/10/16 12:00:00,2019/10/16 10:29:44
119,CONSU,6,16.71,SMRT,GAZ,PN000005,2019/10/16 13:00:00,2019/10/16 10:29:44
120,CONSU,6,11.64,SMRT,GAZ,PN000005,2019/10/16 14:00:00,2019/10/16 10:29:44
121,CONSU,6,0.59,SMRT,GAZ,PN000005,2019/10/16 15:00:00,2019/10/16 10:29:44
122,CONSU,6,4.93,SMRT,GAZ,PN000005,2019/10/16 16:00:00,2019/10/16 10:29:44
123,CONSU,6,15.48,SMRT,GAZ,PN000005,2019/10/16 17:00:00,2019/10/16 10:29:44
124,CONSU,6,0.02,SMRT,GAZ,PN000005,2019/10/16 18:00:00,2019/10/16 10:29:44
125,CONSU,6,8.34,SMRT,GAZ,PN000005,2019/10/16 19:00:00,2019/10/16 10:29:44
126,CONSU,6,7.68,SMRT,GAZ,PN000005,2019/10/16 20:00:00,2019/10/16 10:29:44
127,CONSU,6,13.58,SMRT,GAZ,PN000005,2019/10/16 21:00:00,2019/10/16 10:29:44
128,CONSU,7,11.62,SMRT,GAZ,PN000005,2019/10/15 10:00:00,2019/10/16 10:29:44
129,CONSU,7,2.2,SMRT,GAZ,PN000005,2019/10/15 11:00:00,2019/10/16 10:29:44
130,CONSU,7,7.41,SMRT,GAZ,PN000005,2019/10/15 12:00:00,2019/10/16 10:29:44
131,CONSU,7,16.55,SMRT,GAZ,PN000005,2019/10/15 13:00:00,2019/10/16 10:29:44
132,CONSU,7,6.45,SMRT,GAZ,PN000005,2019/10/15 14:00:00,2019/10/16 10:29:44
133,CONSU,7,12.13,SMRT,GAZ,PN000005,2019/10/15 15:00:00,2019/10/16 10:29:44
134,CONSU,7,14.87,SMRT,GAZ,PN000005,2019/10/15 16:00:00,2019/10/16 10:29:44
135,CONSU,7,7.11,SMRT,GAZ,PN000005,2019/10/15 17:00:00,2019/10/16 10:29:44
136,CONSU,7,6.76,SMRT,GAZ,PN000005,2019/10/15 18:00:00,2019/10/16 10:29:44
137,CONSU,7,1.7,SMRT,GAZ,PN000005,2019/10/15 19:00:00,2019/10/16 10:29:44
138,CONSU,7,5.39,SMRT,GAZ,PN000005,2019/10/15 20:00:00,2019/10/16 10:29:44
139,CONSU,7,19.67,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
140,CONSU,7,1.76,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
141,CONSU,7,16.86,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
142,CONSU,7,1.5,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
143,CONSU,8,0.38,SMRT,GAZ,PN000005,2019/10/15 08:00:00,2019/10/16 10:29:44
144,CONSU,8,2.41,SMRT,GAZ,PN000005,2019/10/15 09:00:00,2019/10/16 10:29:44
145,CONSU,8,8.01,SMRT,GAZ,PN000005,2019/10/15 10:00:00,2019/10/16 10:29:44
146,CONSU,8,8.93,SMRT,GAZ,PN000005,2019/10/15 11:00:00,2019/10/16 10:29:44
147,CONSU,8,8.89,SMRT,GAZ,PN000005,2019/10/15 12:00:00,2019/10/16 10:29:44
148,CONSU,8,2.21,SMRT,GAZ,PN000005,2019/10/15 13:00:00,2019/10/16 10:29:44
149,CONSU,8,1.53,SMRT,GAZ,PN000005,2019/10/15 14:00:00,2019/10/16 10:29:44
150,CONSU,8,3.4,SMRT,GAZ,PN000005,2019/10/15 15:00:00,2019/10/16 10:29:44
151,CONSU,8,2.97,SMRT,GAZ,PN000005,2019/10/15 16:00:00,2019/10/16 10:29:44
152,CONSU,8,12.8,SMRT,GAZ,PN000005,2019/10/15 17:00:00,2019/10/16 10:29:44
153,CONSU,8,4.92,SMRT,GAZ,PN000005,2019/10/15 18:00:00,2019/10/16 10:29:44
154,CONSU,8,17.52,SMRT,GAZ,PN000005,2019/10/15 19:00:00,2019/10/16 10:29:44
155,CONSU,8,11.26,SMRT,GAZ,PN000005,2019/10/15 20:00:00,2019/10/16 10:29:44
156,CONSU,8,17.2,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
157,CONSU,8,18.77,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
158,CONSU,8,14.18,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
159,CONSU,8,16.47,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
160,CONSU,8,2.65,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
161,CONSU,8,6.13,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
162,CONSU,8,2.24,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
163,CONSU,8,7.94,SMRT,GAZ,PN000005,2019/10/16 04:00:00,2019/10/16 10:29:44
164,CONSU,8,19.72,SMRT,GAZ,PN000005,2019/10/16 05:00:00,2019/10/16 10:29:44
165,CONSU,8,14.61,SMRT,GAZ,PN000005,2019/10/16 06:00:00,2019/10/16 10:29:44
166,CONSU,8,3.11,SMRT,GAZ,PN000005,2019/10/16 07:00:00,2019/10/16 10:29:44
167,CONSU,8,10.78,SMRT,GAZ,PN000005,2019/10/16 08:00:00,2019/10/16 10:29:44
168,CONSU,9,15.43,SMRT,GAZ,PN000005,2019/10/15 13:00:00,2019/10/16 10:29:44
169,CONSU,9,9.08,SMRT,GAZ,PN000005,2019/10/15 14:00:00,2019/10/16 10:29:44
170,CONSU,9,4.69,SMRT,GAZ,PN000005,2019/10/15 15:00:00,2019/10/16 10:29:44
171,CONSU,9,6.24,SMRT,GAZ,PN000005,2019/10/15 16:00:00,2019/10/16 10:29:44
172,CONSU,9,11.89,SMRT,GAZ,PN000005,2019/10/15 17:00:00,2019/10/16 10:29:44
173,CONSU,9,0.49,SMRT,GAZ,PN000005,2019/10/15 18:00:00,2019/10/16 10:29:44
174,CONSU,9,5.33,SMRT,GAZ,PN000005,2019/10/15 19:00:00,2019/10/16 10:29:44
175,CONSU,9,10.38,SMRT,GAZ,PN000005,2019/10/15 20:00:00,2019/10/16 10:29:44
176,CONSU,9,6.81,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
177,CONSU,9,4.33,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
178,CONSU,9,9.68,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
179,CONSU,9,12.35,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
180,CONSU,9,1.86,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
181,CONSU,9,9.99,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
182,CONSU,9,5.48,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
183,CONSU,10,3.11,SMRT,GAZ,PN000005,2019/10/15 21:00:00,2019/10/16 10:29:44
184,CONSU,10,12.0,SMRT,GAZ,PN000005,2019/10/15 22:00:00,2019/10/16 10:29:44
185,CONSU,10,7.98,SMRT,GAZ,PN000005,2019/10/15 23:00:00,2019/10/16 10:29:44
186,CONSU,10,15.2,SMRT,GAZ,PN000005,2019/10/16 00:00:00,2019/10/16 10:29:44
187,CONSU,10,13.72,SMRT,GAZ,PN000005,2019/10/16 01:00:00,2019/10/16 10:29:44
188,CONSU,10,0.99,SMRT,GAZ,PN000005,2019/10/16 02:00:00,2019/10/16 10:29:44
189,CONSU,10,2.15,SMRT,GAZ,PN000005,2019/10/16 03:00:00,2019/10/16 10:29:44
1,CONSU,2,15.35,SMRT,GAZ,PN000006,2019/10/15 03:00:00,2019/10/16 10:29:45
2,CONSU,2,15.56,SMRT,GAZ,PN000006,2019/10/15 04:00:00,2019/10/16 10:29:45
3,CONSU,2,13.13,SMRT,GAZ,PN000006,2019/10/15 05:00:00,2019/10/16 10:29:45
4,CONSU,2,3.96,SMRT,GAZ,PN000006,2019/10/15 06:00:00,2019/10/16 10:29:45
5,CONSU,2,2.27,SMRT,GAZ,PN000006,2019/10/15 07:00:00,2019/10/16 10:29:45
6,CONSU,2,14.83,SMRT,GAZ,PN000006,2019/10/15 08:00:00,2019/10/16 10:29:45
7,CONSU,2,2.4,SMRT,GAZ,PN000006,2019/10/15 09:00:00,2019/10/16 10:29:45
8,CONSU,2,0.94,SMRT,GAZ,PN000006,2019/10/15 10:00:00,2019/10/16 10:29:45
9,CONSU,2,7.66,SMRT,GAZ,PN000006,2019/10/15 11:00:00,2019/10/16 10:29:45
10,CONSU,2,4.34,SMRT,GAZ,PN000006,2019/10/15 12:00:00,2019/10/16 10:29:45
11,CONSU,2,6.2,SMRT,GAZ,PN000006,2019/10/15 13:00:00,2019/10/16 10:29:45
12,CONSU,2,8.23,SMRT,GAZ,PN000006,2019/10/15 14:00:00,2019/10/16 10:29:45
13,CONSU,2,13.16,SMRT,GAZ,PN000006,2019/10/15 15:00:00,2019/10/16 10:29:45
14,CONSU,2,5.33,SMRT,GAZ,PN000006,2019/10/15 16:00:00,2019/10/16 10:29:45
15,CONSU,2,12.02,SMRT,GAZ,PN000006,2019/10/15 17:00:00,2019/10/16 10:29:45
16,CONSU,2,12.02,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
17,CONSU,2,18.1,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
18,CONSU,2,3.33,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
19,CONSU,2,8.52,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
20,CONSU,2,11.12,SMRT,GAZ,PN000006,2019/10/15 22:00:00,2019/10/16 10:29:45
21,CONSU,2,11.75,SMRT,GAZ,PN000006,2019/10/15 23:00:00,2019/10/16 10:29:45
22,CONSU,2,3.51,SMRT,GAZ,PN000006,2019/10/16 00:00:00,2019/10/16 10:29:45
23,CONSU,2,18.85,SMRT,GAZ,PN000006,2019/10/16 01:00:00,2019/10/16 10:29:45
24,CONSU,2,16.87,SMRT,GAZ,PN000006,2019/10/16 02:00:00,2019/10/16 10:29:45
25,CONSU,2,19.26,SMRT,GAZ,PN000006,2019/10/16 03:00:00,2019/10/16 10:29:45
26,CONSU,2,11.55,SMRT,GAZ,PN000006,2019/10/16 04:00:00,2019/10/16 10:29:45
27,CONSU,2,13.66,SMRT,GAZ,PN000006,2019/10/16 05:00:00,2019/10/16 10:29:45
28,CONSU,2,13.69,SMRT,GAZ,PN000006,2019/10/16 06:00:00,2019/10/16 10:29:45
29,CONSU,2,8.99,SMRT,GAZ,PN000006,2019/10/16 07:00:00,2019/10/16 10:29:45
30,CONSU,2,18.85,SMRT,GAZ,PN000006,2019/10/16 08:00:00,2019/10/16 10:29:45
31,CONSU,2,9.6,SMRT,GAZ,PN000006,2019/10/16 09:00:00,2019/10/16 10:29:45
32,CONSU,2,4.21,SMRT,GAZ,PN000006,2019/10/16 10:00:00,2019/10/16 10:29:45
33,CONSU,2,18.2,SMRT,GAZ,PN000006,2019/10/16 11:00:00,2019/10/16 10:29:45
34,CONSU,2,3.52,SMRT,GAZ,PN000006,2019/10/16 12:00:00,2019/10/16 10:29:45
35,CONSU,2,8.47,SMRT,GAZ,PN000006,2019/10/16 13:00:00,2019/10/16 10:29:45
36,CONSU,2,5.66,SMRT,GAZ,PN000006,2019/10/16 14:00:00,2019/10/16 10:29:45
37,CONSU,2,15.83,SMRT,GAZ,PN000006,2019/10/16 15:00:00,2019/10/16 10:29:45
38,CONSU,2,4.77,SMRT,GAZ,PN000006,2019/10/16 16:00:00,2019/10/16 10:29:45
39,CONSU,2,17.7,SMRT,GAZ,PN000006,2019/10/16 17:00:00,2019/10/16 10:29:45
40,CONSU,2,14.04,SMRT,GAZ,PN000006,2019/10/16 18:00:00,2019/10/16 10:29:45
41,CONSU,2,8.52,SMRT,GAZ,PN000006,2019/10/16 19:00:00,2019/10/16 10:29:45
42,CONSU,2,18.69,SMRT,GAZ,PN000006,2019/10/16 20:00:00,2019/10/16 10:29:45
43,CONSU,3,6.78,SMRT,GAZ,PN000006,2019/10/15 13:00:00,2019/10/16 10:29:45
44,CONSU,3,17.86,SMRT,GAZ,PN000006,2019/10/15 14:00:00,2019/10/16 10:29:45
45,CONSU,3,16.85,SMRT,GAZ,PN000006,2019/10/15 15:00:00,2019/10/16 10:29:45
46,CONSU,3,12.84,SMRT,GAZ,PN000006,2019/10/15 16:00:00,2019/10/16 10:29:45
47,CONSU,3,18.01,SMRT,GAZ,PN000006,2019/10/15 17:00:00,2019/10/16 10:29:45
48,CONSU,3,9.94,SMRT,GAZ,PN000006,2019/10/15 18:00:00,2019/10/16 10:29:45
49,CONSU,3,5.29,SMRT,GAZ,PN000006,2019/10/15 19:00:00,2019/10/16 10:29:45
50,CONSU,3,17.59,SMRT,GAZ,PN000006,2019/10/15 20:00:00,2019/10/16 10:29:45
51,CONSU,3,2.19,SMRT,GAZ,PN000006,2019/10/15 21:00:00,2019/10/16 10:29:45
